city,timestamp,temperature,season
Paris,2016-05-24,3.3450472800486537,spring
Paris,2016-05-25,14.797803283811687,spring
Paris,2016-05-26,12.630155604127383,spring
Paris,2016-05-27,10.280352254120917,spring
Paris,2016-05-28,8.807680329613897,spring
Paris,2016-05-29,7.114946945678084,spring
Paris,2016-05-30,11.08819865965814,spring
Paris,2016-05-31,9.271809186512778,spring
Paris,2016-06-01,15.726297784710336,summer
Paris,2016-06-02,25.10966615654857,summer
Paris,2016-06-03,16.42174222488511,summer
Paris,2016-06-04,10.167296500642975,summer
Paris,2016-06-05,19.520856457239166,summer
Paris,2016-06-06,12.072468993143474,summer
Paris,2016-06-07,16.527242583246558,summer
Paris,2016-06-08,21.899908065991944,summer
Paris,2016-06-09,16.670060488630245,summer
Paris,2016-06-10,23.061509737802037,summer
Paris,2016-06-11,24.457861573151884,summer
Paris,2016-06-12,24.25428905611604,summer
Paris,2016-06-13,12.433684312181558,summer
Paris,2016-06-14,27.199526957922785,summer
Paris,2016-06-15,26.98429823596791,summer
Paris,2016-06-16,15.446602118755155,summer
Paris,2016-06-17,13.488546770155166,summer
Paris,2016-06-18,13.967280676716033,summer
Paris,2016-06-19,12.245448379608632,summer
Paris,2016-06-20,22.5788591279458,summer
Paris,2016-06-21,19.228108661827104,summer
Paris,2016-06-22,11.022887844545663,summer
Paris,2016-06-23,15.005752865474518,summer
Paris,2016-06-24,11.419987909198126,summer
Paris,2016-06-25,16.18710463566557,summer
Paris,2016-06-26,21.949146514702093,summer
Paris,2016-06-27,32.48938307628295,summer
Paris,2016-06-28,25.321927635358758,summer
Paris,2016-06-29,24.353125500070433,summer
Paris,2016-06-30,14.852328330543406,summer
Paris,2016-07-01,19.12957272064633,summer
Paris,2016-07-02,28.822100676943393,summer
Paris,2016-07-03,18.341762002917275,summer
Paris,2016-07-04,23.987081355487486,summer
Paris,2016-07-05,15.400167862968596,summer
Paris,2016-07-06,25.666142478787073,summer
Paris,2016-07-07,13.556723823374455,summer
Paris,2016-07-08,21.56768091232882,summer
Paris,2016-07-09,19.275264584225255,summer
Paris,2016-07-10,12.285758780970436,summer
Paris,2016-07-11,23.3602312999501,summer
Paris,2016-07-12,20.334098418131344,summer
Paris,2016-07-13,23.15315654869538,summer
Paris,2016-07-14,21.940724196961725,summer
Paris,2016-07-15,19.875948210770467,summer
Paris,2016-07-16,19.966319125619826,summer
Paris,2016-07-17,16.54614194311529,summer
Paris,2016-07-18,10.553143259189651,summer
Paris,2016-07-19,20.603643130385304,summer
Paris,2016-07-20,17.289823312534388,summer
Paris,2016-07-21,18.06956292949786,summer
Paris,2016-07-22,17.185298479301082,summer
Paris,2016-07-23,20.00650955792307,summer
Paris,2016-07-24,15.05851390170503,summer
Paris,2016-07-25,12.38307860095204,summer
Paris,2016-07-26,14.650192512246475,summer
Paris,2016-07-27,31.76159381957435,summer
Paris,2016-07-28,22.940425617877896,summer
Paris,2016-07-29,22.78964640898272,summer
Paris,2016-07-30,16.710878978669047,summer
Paris,2016-07-31,19.939162278066327,summer
Paris,2016-08-01,12.654070891023474,summer
Paris,2016-08-02,26.094476474355904,summer
Paris,2016-08-03,17.721999350257015,summer
Paris,2016-08-04,15.34268607033643,summer
Paris,2016-08-05,14.968061064847598,summer
Paris,2016-08-06,25.469978321552468,summer
Paris,2016-08-07,22.946949826743758,summer
Paris,2016-08-08,13.100455345998967,summer
Paris,2016-08-09,24.2205381717703,summer
Paris,2016-08-10,21.606752755002244,summer
Paris,2016-08-11,14.418483476033636,summer
Paris,2016-08-12,21.711213404166877,summer
Paris,2016-08-13,18.69190631015911,summer
Paris,2016-08-14,25.805808022511062,summer
Paris,2016-08-15,20.342046321503553,summer
Paris,2016-08-16,16.006946270839617,summer
Paris,2016-08-17,11.35503427091312,summer
Paris,2016-08-18,23.63337608993053,summer
Paris,2016-08-19,22.53411651153223,summer
Paris,2016-08-20,23.183529316210596,summer
Paris,2016-08-21,22.334884539094926,summer
Paris,2016-08-22,20.234360577983853,summer
Paris,2016-08-23,18.11106120957711,summer
Paris,2016-08-24,19.028345819440524,summer
Paris,2016-08-25,17.163091286409678,summer
Paris,2016-08-26,27.944357683784233,summer
Paris,2016-08-27,24.71688537298926,summer
Paris,2016-08-28,27.383676116612886,summer
Paris,2016-08-29,23.272359743575734,summer
Paris,2016-08-30,16.784435464876374,summer
Paris,2016-08-31,14.841689745270783,summer
Paris,2016-09-01,10.936650200160372,autumn
Paris,2016-09-02,10.309376141954377,autumn
Paris,2016-09-03,9.58714586749251,autumn
Paris,2016-09-04,14.04326332462158,autumn
Paris,2016-09-05,20.85333554537738,autumn
Paris,2016-09-06,21.687267490943142,autumn
Paris,2016-09-07,16.588181494349186,autumn
Paris,2016-09-08,12.41510455104914,autumn
Paris,2016-09-09,9.701828971027803,autumn
Paris,2016-09-10,6.580529767151596,autumn
Paris,2016-09-11,2.523461066268071,autumn
Paris,2016-09-12,14.112772500327235,autumn
Paris,2016-09-13,12.740279227160915,autumn
Paris,2016-09-14,10.649996657104227,autumn
Paris,2016-09-15,9.734458255539694,autumn
Paris,2016-09-16,11.997993030274529,autumn
Paris,2016-09-17,9.377643547345686,autumn
Paris,2016-09-18,21.264038942747135,autumn
Paris,2016-09-19,8.115099745215073,autumn
Paris,2016-09-20,10.193533100909336,autumn
Paris,2016-09-21,-2.589439688767559,autumn
Paris,2016-09-22,17.06955028074139,autumn
Paris,2016-09-23,8.911060545712004,autumn
Paris,2016-09-24,18.080250828864084,autumn
Paris,2016-09-25,17.669085281247245,autumn
Paris,2016-09-26,11.70980124526853,autumn
Paris,2016-09-27,17.7448881159841,autumn
Paris,2016-09-28,16.81762929951269,autumn
Paris,2016-09-29,14.974048382865561,autumn
Paris,2016-09-30,18.50962512217749,autumn
Paris,2016-10-01,7.692905764839979,autumn
Paris,2016-10-02,19.353793034707124,autumn
Paris,2016-10-03,5.589505608713468,autumn
Paris,2016-10-04,11.044770060039706,autumn
Paris,2016-10-05,2.7269976192690883,autumn
Paris,2016-10-06,19.984437146570656,autumn
Paris,2016-10-07,22.067174669214292,autumn
Paris,2016-10-08,8.51076091194,autumn
Paris,2016-10-09,8.399332740511083,autumn
Paris,2016-10-10,16.160205839922003,autumn
Paris,2016-10-11,16.86474734299526,autumn
Paris,2016-10-12,14.897424210150518,autumn
Paris,2016-10-13,14.233703276361824,autumn
Paris,2016-10-14,14.700101063668352,autumn
Paris,2016-10-15,12.15105192450493,autumn
Paris,2016-10-16,21.614766189823055,autumn
Paris,2016-10-17,8.073383392716572,autumn
Paris,2016-10-18,11.390046859374124,autumn
Paris,2016-10-19,13.227742590721792,autumn
Paris,2016-10-20,6.8272478490951345,autumn
Paris,2016-10-21,14.947826163666527,autumn
Paris,2016-10-22,5.312873929723391,autumn
Paris,2016-10-23,15.048068565799367,autumn
Paris,2016-10-24,18.31540640036368,autumn
Paris,2016-10-25,10.888928598899717,autumn
Paris,2016-10-26,12.066535475210934,autumn
Paris,2016-10-27,2.609792643884214,autumn
Paris,2016-10-28,11.816515118805704,autumn
Paris,2016-10-29,13.363188753049238,autumn
Paris,2016-10-30,15.265220869190545,autumn
Paris,2016-10-31,14.081347368951912,autumn
Paris,2016-11-01,1.9256852812347027,autumn
Paris,2016-11-02,24.1309510626509,autumn
Paris,2016-11-03,16.98436736267458,autumn
Paris,2016-11-04,7.963655784901957,autumn
Paris,2016-11-05,9.30261106688522,autumn
Paris,2016-11-06,8.92053636363815,autumn
Paris,2016-11-07,15.466103274426624,autumn
Paris,2016-11-08,14.886010583475047,autumn
Paris,2016-11-09,16.534707086850602,autumn
Paris,2016-11-10,3.5972307540619965,autumn
Paris,2016-11-11,12.866306897272663,autumn
Paris,2016-11-12,13.333301372789622,autumn
Paris,2016-11-13,9.12575249193863,autumn
Paris,2016-11-14,18.331329673126945,autumn
Paris,2016-11-15,11.315457328368206,autumn
Paris,2016-11-16,24.043815138074553,autumn
Paris,2016-11-17,6.231652732540931,autumn
Paris,2016-11-18,6.2944417534785275,autumn
Paris,2016-11-19,15.478174460987603,autumn
Paris,2016-11-20,12.81297461560004,autumn
Paris,2016-11-21,20.036945464416142,autumn
Paris,2016-11-22,8.389723549321317,autumn
Paris,2016-11-23,16.764690448240703,autumn
Paris,2016-11-24,17.77735522619321,autumn
Paris,2016-11-25,10.623348158994352,autumn
Paris,2016-11-26,19.80180872450264,autumn
Paris,2016-11-27,14.540236939621268,autumn
Paris,2016-11-28,19.395140929506525,autumn
Paris,2016-11-29,8.934244881981154,autumn
Paris,2016-11-30,8.517191264409016,autumn
Paris,2016-12-01,7.243820516862057,winter
Paris,2016-12-02,8.443218201273929,winter
Paris,2016-12-03,6.157810955275927,winter
Paris,2016-12-04,-4.246126544653491,winter
Paris,2016-12-05,-1.1137498656085532,winter
Paris,2016-12-06,2.382511788293904,winter
Paris,2016-12-07,7.157252774614013,winter
Paris,2016-12-08,6.734697540261246,winter
Paris,2016-12-09,9.540351009887729,winter
Paris,2016-12-10,8.72128136306895,winter
Paris,2016-12-11,9.286641307840979,winter
Paris,2016-12-12,4.26076183791643,winter
Paris,2016-12-13,2.799343974085602,winter
Paris,2016-12-14,13.046523715790096,winter
Paris,2016-12-15,9.272641451923597,winter
Paris,2016-12-16,-1.52560379104761,winter
Paris,2016-12-17,8.089038710381107,winter
Paris,2016-12-18,-7.501326416959792,winter
Paris,2016-12-19,6.647570446784393,winter
Paris,2016-12-20,7.135947519975668,winter
Paris,2016-12-21,3.022521114597974,winter
Paris,2016-12-22,4.3890643859356695,winter
Paris,2016-12-23,2.677058782289502,winter
Paris,2016-12-24,8.786670003686,winter
Paris,2016-12-25,3.844451288607272,winter
Paris,2016-12-26,2.1121999459526197,winter
Paris,2016-12-27,7.5277066433248745,winter
Paris,2016-12-28,3.3763027402431045,winter
Paris,2016-12-29,-4.817319859456198,winter
Paris,2016-12-30,-6.09383560193829,winter
Paris,2016-12-31,5.015388443837297,winter
Paris,2017-01-01,4.342673718900376,winter
Paris,2017-01-02,-0.5032744643061742,winter
Paris,2017-01-03,9.5080213746393,winter
Paris,2017-01-04,-5.3943551271373025,winter
Paris,2017-01-05,7.098013422810252,winter
Paris,2017-01-06,-1.3103050196586459,winter
Paris,2017-01-07,5.550144713782351,winter
Paris,2017-01-08,6.048458246242577,winter
Paris,2017-01-09,12.855288482314501,winter
Paris,2017-01-10,3.505748065427244,winter
Paris,2017-01-11,0.15999085222425702,winter
Paris,2017-01-12,-0.11505633511127655,winter
Paris,2017-01-13,0.3052796096364956,winter
Paris,2017-01-14,4.939514085947432,winter
Paris,2017-01-15,-2.6566075562085683,winter
Paris,2017-01-16,2.001725207816051,winter
Paris,2017-01-17,8.218407441517511,winter
Paris,2017-01-18,13.114876887914424,winter
Paris,2017-01-19,7.527847148449292,winter
Paris,2017-01-20,11.911483520008806,winter
Paris,2017-01-21,7.92661367612341,winter
Paris,2017-01-22,1.8013994977819312,winter
Paris,2017-01-23,-4.0277354568161154,winter
Paris,2017-01-24,-0.7182495151715367,winter
Paris,2017-01-25,12.766399587407816,winter
Paris,2017-01-26,4.601866339936959,winter
Paris,2017-01-27,4.352246446149584,winter
Paris,2017-01-28,6.664952057855913,winter
Paris,2017-01-29,5.111610246591853,winter
Paris,2017-01-30,8.545318044407487,winter
Paris,2017-01-31,2.671033702884197,winter
Paris,2017-02-01,12.91298305833229,winter
Paris,2017-02-02,6.909478340474745,winter
Paris,2017-02-03,4.359591458457243,winter
Paris,2017-02-04,0.9936288097194121,winter
Paris,2017-02-05,7.083798223921372,winter
Paris,2017-02-06,4.144142524797288,winter
Paris,2017-02-07,5.7494008664611425,winter
Paris,2017-02-08,3.774654020018351,winter
Paris,2017-02-09,-6.592574272329237,winter
Paris,2017-02-10,4.353035765396982,winter
Paris,2017-02-11,5.214917710846011,winter
Paris,2017-02-12,1.1611773506322898,winter
Paris,2017-02-13,3.2002340277495422,winter
Paris,2017-02-14,13.135366805975798,winter
Paris,2017-02-15,0.36548106701289695,winter
Paris,2017-02-16,7.12083831106249,winter
Paris,2017-02-17,11.34267709763703,winter
Paris,2017-02-18,8.406783378212749,winter
Paris,2017-02-19,6.763259315799623,winter
Paris,2017-02-20,11.460461605216102,winter
Paris,2017-02-21,1.5643013241824444,winter
Paris,2017-02-22,-0.6963909359743905,winter
Paris,2017-02-23,-1.1101848527820257,winter
Paris,2017-02-24,8.277858302512964,winter
Paris,2017-02-25,2.8642515494739937,winter
Paris,2017-02-26,3.9326122599368096,winter
Paris,2017-02-27,2.5563315594332323,winter
Paris,2017-02-28,0.04426245143001628,winter
Paris,2017-03-01,12.036494443847543,spring
Paris,2017-03-02,12.909877362871157,spring
Paris,2017-03-03,11.068326248492905,spring
Paris,2017-03-04,10.750866693569488,spring
Paris,2017-03-05,5.426342462399123,spring
Paris,2017-03-06,7.787676937664938,spring
Paris,2017-03-07,13.934817764197465,spring
Paris,2017-03-08,19.70221010975103,spring
Paris,2017-03-09,-0.27327810551003395,spring
Paris,2017-03-10,10.52147644491572,spring
Paris,2017-03-11,13.169422981084002,spring
Paris,2017-03-12,5.963259236050771,spring
Paris,2017-03-13,15.449959958941523,spring
Paris,2017-03-14,22.184273763714977,spring
Paris,2017-03-15,13.357146702148667,spring
Paris,2017-03-16,15.770644217693258,spring
Paris,2017-03-17,9.255678685479946,spring
Paris,2017-03-18,12.638376366820959,spring
Paris,2017-03-19,7.7501634634310435,spring
Paris,2017-03-20,11.296564127381119,spring
Paris,2017-03-21,14.43176387598246,spring
Paris,2017-03-22,10.270875598035682,spring
Paris,2017-03-23,14.650308879061587,spring
Paris,2017-03-24,18.17821439567387,spring
Paris,2017-03-25,12.478650592536628,spring
Paris,2017-03-26,15.449859759395803,spring
Paris,2017-03-27,11.062768878358687,spring
Paris,2017-03-28,4.9605956634606345,spring
Paris,2017-03-29,19.340477438965365,spring
Paris,2017-03-30,18.336054420497963,spring
Paris,2017-03-31,15.839368375666194,spring
Paris,2017-04-01,17.034672749561985,spring
Paris,2017-04-02,9.948085207415895,spring
Paris,2017-04-03,8.96149325416281,spring
Paris,2017-04-04,16.169161416089434,spring
Paris,2017-04-05,9.059019043650235,spring
Paris,2017-04-06,13.529115955500302,spring
Paris,2017-04-07,9.236123658074167,spring
Paris,2017-04-08,11.655753122612035,spring
Paris,2017-04-09,15.102654994904912,spring
Paris,2017-04-10,12.328876487396453,spring
Paris,2017-04-11,8.7044293104771,spring
Paris,2017-04-12,15.608629827815165,spring
Paris,2017-04-13,14.997941403867326,spring
Paris,2017-04-14,9.497202369544464,spring
Paris,2017-04-15,15.82535523415128,spring
Paris,2017-04-16,10.885461050057389,spring
Paris,2017-04-17,5.939058873774579,spring
Paris,2017-04-18,10.359804388412227,spring
Paris,2017-04-19,9.842207184716775,spring
Paris,2017-04-20,12.622242658018767,spring
Paris,2017-04-21,13.76060248453572,spring
Paris,2017-04-22,14.661440932619186,spring
Paris,2017-04-23,7.259605773985871,spring
Paris,2017-04-24,17.957889107358202,spring
Paris,2017-04-25,13.326659776677664,spring
Paris,2017-04-26,11.565978594322235,spring
Paris,2017-04-27,20.552461798861884,spring
Paris,2017-04-28,23.430210536536904,spring
Paris,2017-04-29,5.713785607199261,spring
Paris,2017-04-30,11.819008305446046,spring
Paris,2017-05-01,18.991358983669947,spring
Paris,2017-05-02,8.16214084075751,spring
Paris,2017-05-03,14.616734301216386,spring
Paris,2017-05-04,13.814163966528792,spring
Paris,2017-05-05,16.527231801390556,spring
Paris,2017-05-06,9.919076070815194,spring
Paris,2017-05-07,3.645822346707714,spring
Paris,2017-05-08,16.62945194937621,spring
Paris,2017-05-09,-0.04294574673905949,spring
Paris,2017-05-10,8.09048760880719,spring
Paris,2017-05-11,16.83432340629511,spring
Paris,2017-05-12,16.38905242476855,spring
Paris,2017-05-13,11.350074716323913,spring
Paris,2017-05-14,9.036790614473023,spring
Paris,2017-05-15,15.360268247224841,spring
Paris,2017-05-16,15.791889226362853,spring
Paris,2017-05-17,9.565912911764073,spring
Paris,2017-05-18,9.691434380185243,spring
Paris,2017-05-19,12.579124579564674,spring
Paris,2017-05-20,15.773994068437716,spring
Paris,2017-05-21,11.483363982266264,spring
Paris,2017-05-22,15.987629727749873,spring
Paris,2017-05-23,7.500908002624985,spring
Paris,2017-05-24,14.035204796145937,spring
Paris,2017-05-25,12.428157202459062,spring
Paris,2017-05-26,10.837238468451748,spring
Paris,2017-05-27,15.69241746840953,spring
Paris,2017-05-28,11.29783474755536,spring
Paris,2017-05-29,17.555773702575166,spring
Paris,2017-05-30,8.249770406121899,spring
Paris,2017-05-31,8.310440339345,spring
Paris,2017-06-01,18.5691936211279,summer
Paris,2017-06-02,11.949724463526636,summer
Paris,2017-06-03,25.477172777345217,summer
Paris,2017-06-04,17.534223684782262,summer
Paris,2017-06-05,22.845887564307887,summer
Paris,2017-06-06,18.184849401015406,summer
Paris,2017-06-07,24.84058024048325,summer
Paris,2017-06-08,19.232546047932292,summer
Paris,2017-06-09,23.165590257405057,summer
Paris,2017-06-10,16.885500102640876,summer
Paris,2017-06-11,15.274841099247297,summer
Paris,2017-06-12,22.660843167580747,summer
Paris,2017-06-13,21.313337897757336,summer
Paris,2017-06-14,19.28375329206877,summer
Paris,2017-06-15,18.83022700922861,summer
Paris,2017-06-16,25.95662951260971,summer
Paris,2017-06-17,25.13757799643973,summer
Paris,2017-06-18,21.47072739424541,summer
Paris,2017-06-19,15.975448117101816,summer
Paris,2017-06-20,27.409266595426594,summer
Paris,2017-06-21,20.847396619354214,summer
Paris,2017-06-22,13.809997254252028,summer
Paris,2017-06-23,31.58690498677362,summer
Paris,2017-06-24,23.112049295407143,summer
Paris,2017-06-25,16.906428778767115,summer
Paris,2017-06-26,14.863616769854582,summer
Paris,2017-06-27,20.878290730181764,summer
Paris,2017-06-28,16.57615832778388,summer
Paris,2017-06-29,16.169636695908924,summer
Paris,2017-06-30,24.445439267366986,summer
Paris,2017-07-01,18.650153838385968,summer
Paris,2017-07-02,24.204878146563026,summer
Paris,2017-07-03,9.404738863250905,summer
Paris,2017-07-04,10.74394287617862,summer
Paris,2017-07-05,14.852176336093466,summer
Paris,2017-07-06,15.716979969222796,summer
Paris,2017-07-07,19.51189548737873,summer
Paris,2017-07-08,14.096086607671822,summer
Paris,2017-07-09,15.046547129442251,summer
Paris,2017-07-10,25.88490529113081,summer
Paris,2017-07-11,28.996275169730993,summer
Paris,2017-07-12,20.866170401698373,summer
Paris,2017-07-13,17.403524687280775,summer
Paris,2017-07-14,26.027041331564796,summer
Paris,2017-07-15,17.392211538218195,summer
Paris,2017-07-16,25.75173080707686,summer
Paris,2017-07-17,13.564973293272102,summer
Paris,2017-07-18,21.58843851463229,summer
Paris,2017-07-19,25.86219964877547,summer
Paris,2017-07-20,15.906817165805961,summer
Paris,2017-07-21,23.420271689233463,summer
Paris,2017-07-22,19.933175983142597,summer
Paris,2017-07-23,25.410345875768662,summer
Paris,2017-07-24,27.321793972072687,summer
Paris,2017-07-25,19.41063709043149,summer
Paris,2017-07-26,25.655054732306805,summer
Paris,2017-07-27,16.24039923811894,summer
Paris,2017-07-28,13.753973587999381,summer
Paris,2017-07-29,23.539786578516246,summer
Paris,2017-07-30,13.324885877673784,summer
Paris,2017-07-31,18.8305520659236,summer
Paris,2017-08-01,19.710727471728138,summer
Paris,2017-08-02,22.01302388432635,summer
Paris,2017-08-03,18.9863791438998,summer
Paris,2017-08-04,26.351978667716377,summer
Paris,2017-08-05,24.190737109988852,summer
Paris,2017-08-06,16.943416471327133,summer
Paris,2017-08-07,17.412854421164894,summer
Paris,2017-08-08,20.88396103421748,summer
Paris,2017-08-09,27.025018017816855,summer
Paris,2017-08-10,13.459849357389563,summer
Paris,2017-08-11,21.430504234006644,summer
Paris,2017-08-12,6.264666213151813,summer
Paris,2017-08-13,23.95569819308887,summer
Paris,2017-08-14,15.699387574106577,summer
Paris,2017-08-15,16.381324228035627,summer
Paris,2017-08-16,23.948657774671222,summer
Paris,2017-08-17,15.54880274642316,summer
Paris,2017-08-18,15.730487757172508,summer
Paris,2017-08-19,16.952313418038976,summer
Paris,2017-08-20,19.042991983137167,summer
Paris,2017-08-21,25.00113883653525,summer
Paris,2017-08-22,19.059666564970858,summer
Paris,2017-08-23,18.42578153797438,summer
Paris,2017-08-24,14.919958274486927,summer
Paris,2017-08-25,23.002283444691546,summer
Paris,2017-08-26,13.130082061587013,summer
Paris,2017-08-27,21.42980703289799,summer
Paris,2017-08-28,17.6595419957257,summer
Paris,2017-08-29,17.515105673426,summer
Paris,2017-08-30,17.5174893366547,summer
Paris,2017-08-31,22.70232769592281,summer
Paris,2017-09-01,6.730148907076786,autumn
Paris,2017-09-02,21.36285982852143,autumn
Paris,2017-09-03,17.055091381629815,autumn
Paris,2017-09-04,14.832838245057278,autumn
Paris,2017-09-05,19.07004989432744,autumn
Paris,2017-09-06,12.902452915996973,autumn
Paris,2017-09-07,13.064183377366026,autumn
Paris,2017-09-08,14.012551583513734,autumn
Paris,2017-09-09,13.631106425543859,autumn
Paris,2017-09-10,18.62678721915352,autumn
Paris,2017-09-11,13.695391589018884,autumn
Paris,2017-09-12,11.122903642234578,autumn
Paris,2017-09-13,10.01607381862562,autumn
Paris,2017-09-14,11.309266381161182,autumn
Paris,2017-09-15,13.407807645607013,autumn
Paris,2017-09-16,14.924520889085484,autumn
Paris,2017-09-17,9.959974620493359,autumn
Paris,2017-09-18,6.142728027538157,autumn
Paris,2017-09-19,16.31565189390821,autumn
Paris,2017-09-20,23.232073753896465,autumn
Paris,2017-09-21,14.322155648473396,autumn
Paris,2017-09-22,12.279424960343732,autumn
Paris,2017-09-23,18.055359672413477,autumn
Paris,2017-09-24,14.681602051635922,autumn
Paris,2017-09-25,5.711804833516613,autumn
Paris,2017-09-26,12.550670286631533,autumn
Paris,2017-09-27,19.78176932085735,autumn
Paris,2017-09-28,17.440762709452223,autumn
Paris,2017-09-29,7.518059229443152,autumn
Paris,2017-09-30,17.403572012457133,autumn
Paris,2017-10-01,18.076715318369352,autumn
Paris,2017-10-02,12.633444690432011,autumn
Paris,2017-10-03,17.411320279362332,autumn
Paris,2017-10-04,9.489840763145658,autumn
Paris,2017-10-05,12.729754262392898,autumn
Paris,2017-10-06,13.863199999637605,autumn
Paris,2017-10-07,9.831374600568154,autumn
Paris,2017-10-08,13.886592248829615,autumn
Paris,2017-10-09,10.066842832358722,autumn
Paris,2017-10-10,10.851791373389457,autumn
Paris,2017-10-11,5.633793396838746,autumn
Paris,2017-10-12,20.878222326586947,autumn
Paris,2017-10-13,6.703183805342039,autumn
Paris,2017-10-14,8.219546713188524,autumn
Paris,2017-10-15,13.373054314042472,autumn
Paris,2017-10-16,12.736173731560335,autumn
Paris,2017-10-17,17.58693264309936,autumn
Paris,2017-10-18,5.744006594135556,autumn
Paris,2017-10-19,10.16379154614512,autumn
Paris,2017-10-20,10.35622524480907,autumn
Paris,2017-10-21,15.733188148044288,autumn
Paris,2017-10-22,15.095850090263712,autumn
Paris,2017-10-23,8.668865793990395,autumn
Paris,2017-10-24,10.041871855051268,autumn
Paris,2017-10-25,5.024265700642981,autumn
Paris,2017-10-26,20.982354263180753,autumn
Paris,2017-10-27,3.117692357178292,autumn
Paris,2017-10-28,18.022964612975073,autumn
Paris,2017-10-29,19.128726320409513,autumn
Paris,2017-10-30,9.80434198433078,autumn
Paris,2017-10-31,22.948022716701022,autumn
Paris,2017-11-01,13.939641931889167,autumn
Paris,2017-11-02,16.611922846569403,autumn
Paris,2017-11-03,10.574426866287158,autumn
Paris,2017-11-04,7.052817267791239,autumn
Paris,2017-11-05,15.34072881238912,autumn
Paris,2017-11-06,12.457988900987765,autumn
Paris,2017-11-07,13.430438474316196,autumn
Paris,2017-11-08,9.764277243405733,autumn
Paris,2017-11-09,13.38054878723549,autumn
Paris,2017-11-10,14.572166556873801,autumn
Paris,2017-11-11,16.796218577118744,autumn
Paris,2017-11-12,10.940480659232954,autumn
Paris,2017-11-13,7.147375343156767,autumn
Paris,2017-11-14,13.274738932447542,autumn
Paris,2017-11-15,16.477290158678848,autumn
Paris,2017-11-16,4.8891885076960655,autumn
Paris,2017-11-17,11.625738943165512,autumn
Paris,2017-11-18,9.071725456077425,autumn
Paris,2017-11-19,11.803795763271042,autumn
Paris,2017-11-20,22.036859936405257,autumn
Paris,2017-11-21,9.489080421492094,autumn
Paris,2017-11-22,16.540992937100217,autumn
Paris,2017-11-23,17.580014574644853,autumn
Paris,2017-11-24,6.554379335441585,autumn
Paris,2017-11-25,9.106236066666963,autumn
Paris,2017-11-26,10.038575809211679,autumn
Paris,2017-11-27,7.337329149446283,autumn
Paris,2017-11-28,10.585980740237286,autumn
Paris,2017-11-29,4.974392546743783,autumn
Paris,2017-11-30,15.891431335107475,autumn
Paris,2017-12-01,-1.2126358548574894,winter
Paris,2017-12-02,0.23331613519881955,winter
Paris,2017-12-03,-3.3263232350279885,winter
Paris,2017-12-04,4.388060434694081,winter
Paris,2017-12-05,6.0477249169030625,winter
Paris,2017-12-06,7.67067802117556,winter
Paris,2017-12-07,-0.9514847646549036,winter
Paris,2017-12-08,2.1283099796314295,winter
Paris,2017-12-09,9.793822123181341,winter
Paris,2017-12-10,0.7416156197577455,winter
Paris,2017-12-11,-5.465752066394579,winter
Paris,2017-12-12,5.45720703534487,winter
Paris,2017-12-13,4.080146816827752,winter
Paris,2017-12-14,0.6472374043382718,winter
Paris,2017-12-15,13.780496804865773,winter
Paris,2017-12-16,-2.6873540318374225,winter
Paris,2017-12-17,1.0713552777377746,winter
Paris,2017-12-18,8.310131625419553,winter
Paris,2017-12-19,-3.5851185911667907,winter
Paris,2017-12-20,9.90490895316476,winter
Paris,2017-12-21,0.8503859674745793,winter
Paris,2017-12-22,-1.7874210478259522,winter
Paris,2017-12-23,4.197607212020123,winter
Paris,2017-12-24,-1.9045311468690063,winter
Paris,2017-12-25,8.216728929357838,winter
Paris,2017-12-26,4.119346673222355,winter
Paris,2017-12-27,9.272601420758253,winter
Paris,2017-12-28,-2.794969373179079,winter
Paris,2017-12-29,2.5015643530092984,winter
Paris,2017-12-30,13.358262194575822,winter
Paris,2017-12-31,3.8224201557600117,winter
Paris,2018-01-01,2.6630412120719402,winter
Paris,2018-01-02,5.930005106137211,winter
Paris,2018-01-03,12.546183703976606,winter
Paris,2018-01-04,-0.11715691626509184,winter
Paris,2018-01-05,0.47124441887325164,winter
Paris,2018-01-06,3.532677734821464,winter
Paris,2018-01-07,-0.5368282463646246,winter
Paris,2018-01-08,3.898717288449216,winter
Paris,2018-01-09,3.1275181608959657,winter
Paris,2018-01-10,8.99956680864825,winter
Paris,2018-01-11,10.40676596742564,winter
Paris,2018-01-12,2.527913786934665,winter
Paris,2018-01-13,3.901869605282722,winter
Paris,2018-01-14,3.048599234093473,winter
Paris,2018-01-15,3.8463949020991306,winter
Paris,2018-01-16,4.115916437607261,winter
Paris,2018-01-17,6.555062197299032,winter
Paris,2018-01-18,3.172768747777411,winter
Paris,2018-01-19,1.8934016860093892,winter
Paris,2018-01-20,6.377185631302549,winter
Paris,2018-01-21,11.917501038282095,winter
Paris,2018-01-22,6.528892719594978,winter
Paris,2018-01-23,-1.8910930746997803,winter
Paris,2018-01-24,12.046850117978344,winter
Paris,2018-01-25,15.13496706724029,winter
Paris,2018-01-26,4.214843413137384,winter
Paris,2018-01-27,-8.568813428157878,winter
Paris,2018-01-28,10.571540687385806,winter
Paris,2018-01-29,10.966450192592859,winter
Paris,2018-01-30,-0.5728359028194792,winter
Paris,2018-01-31,5.2915106005318435,winter
Paris,2018-02-01,1.8632101221571755,winter
Paris,2018-02-02,-0.6085973387948007,winter
Paris,2018-02-03,10.731658162445115,winter
Paris,2018-02-04,6.853648694427573,winter
Paris,2018-02-05,2.498206615550372,winter
